Chico State Project ID,Original Chico State seq. no.,ICP-MS ID,Burned,Urban,Watershed Full,Watershed,Location on Label,Location,USGS Station name,Date Sampled,Time,Date & Time Sampled,Total vs. Dissolved Metals,Sample Name,Run Date,Dilution Factor,Metal,Concentration (ppb)
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Mg,3394.042717
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Al,226.9157625
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,K,488.346341
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Ca,6327.818025
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Cr,0.932144044
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,V,2.803313834
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Mn,7.944368498
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Fe,154.6484841
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Co,0.155355195
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Ni,0.904338673
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Cu,0.043059633
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Zn,54.62094013
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,As,0.173084366
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Se,-0.0258402
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Cd,0.03662
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Ba,3.906654831
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Tl,0.010557726
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,Pb,0.071890747
CF4097,80,CF4097T,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Total,CF4097T,3/11/20,1,U,0.03722919
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Na,2675.854478
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Mg,3074.482844
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Al,35.09330432
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,K,418.1154815
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Ca,6224.09587
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Cr,0.531533163
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,V,2.047179961
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Mn,0.834572948
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Fe,19.81141776
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Co,0.026502402
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Ni,0.363171743
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Cu,0.216749709
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Zn,2.847786915
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,As,0.193191923
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Se,0.092438688
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Cd,0.00883214
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Ba,7.594930585
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Tl,0.004274254
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,Pb,0.027969172
CF4097,80,CF4097D,No,No,Big Chico Creek,Big Chico Creek,BCCER 11,Big Chico Cr @ BCCER,Big Chico Cr @ BCCER,1/10/19,10:00 AM,1/15/19 10:00,Dissolved,CF4097D,6/19/20,1,U,0.015748543
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Na,2509.135609
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Mg,3559.358591
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Al,506.4901712
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,K,527.1229058
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Ca,7263.849236
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Cr,1.848241869
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,V,2.522044934
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Mn,18.0352515
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Fe,444.5689939
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Co,0.371427509
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Ni,2.122876268
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Cu,0.644196243
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Zn,55.82596563
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,As,0.342922157
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Se,-0.005788812
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Cd,0.005791199
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Ba,7.19319228
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Tl,0.009647674
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,Pb,0.147170983
CF4098,81,CF4098T,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Total,CF4098T,3/11/20,1,U,0.041168034
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Na,2514.801526
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Mg,3183.037564
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Al,34.98305822
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,K,505.8582995
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Ca,6990.602857
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Cr,0.56162219
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,V,1.496139222
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Mn,2.52889189
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Fe,30.20610001
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Co,0.039572007
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Ni,0.833398175
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Cu,0.793950749
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Zn,24.90451413
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,As,0.30497792
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Se,-0.006278941
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Cd,-0.005980679
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Ba,52.92635437
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Tl,0.002174595
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,Pb,0.017679257
CF4098,81,CF4098D,Partially,Partially,Butte Creek,Butte Creek,BCEP 11,Butte Cr @ BCEP,Butte Cr @ BCEP,1/10/19,11:00 AM,1/15/19 11:00,Dissolved,CF4098D,7/22/20,1,U,0.019179099
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Na,2403.550875
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Mg,3352.092644
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Al,47.11288566
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,K,1825.985013
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Ca,6357.438252
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Cr,0.556410212
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,V,2.76825217
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Mn,10.22796194
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Fe,91.32240603
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Co,0.285724533
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Ni,3.228331238
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Cu,11.97964971
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Zn,2.815925
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,As,0.348186965
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Se,0.020730361
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Cd,0.053336837
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Ba,22.58843013
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Tl,0.003265815
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,Pb,1.294969074
CF4100,82,CF4100D,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Dissolved,CF4100D,7/1/20,1,U,0.025862922
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Na,2557.99688
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Mg,4802.706147
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Al,6594.800663
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,K,-2198.847504
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Ca,10314.8844
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Cr,27.89385292
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,V,33.72400919
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Mn,356.7938123
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Fe,9802.435741
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Co,8.816637858
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Ni,32.8470384
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Cu,20.60324124
CF4100,82,CF4100T,Partially,Partially,Dry Creek Clark/191,Dry Creek,Dry Creek,Dry Cr @ Hwy 191,Dry Cr @ Hwy 191,1/16/19,8:10 AM,1/16/19 8:10,Total,CF4100T,7/28/20,50,Zn,450.9904407
